day_of_demand,sku,Daily_Demand,is_promotion
2024-09-07,SKU_6,58,1
2024-09-08,SKU_6,80,0
2024-09-09,SKU_6,32,0
2024-09-10,SKU_6,64,0
2024-09-11,SKU_6,68,0
2024-09-12,SKU_6,41,1
2024-09-13,SKU_6,44,0
2024-09-14,SKU_6,61,1
2024-09-15,SKU_6,62,0
2024-09-16,SKU_6,50,0
2024-09-17,SKU_6,53,0
2024-09-18,SKU_6,47,1
2024-09-19,SKU_6,42,1
2024-09-20,SKU_6,54,0
2024-09-21,SKU_6,46,1
2024-09-22,SKU_6,64,0
2024-09-23,SKU_6,54,0
2024-09-24,SKU_6,66,1
2024-09-25,SKU_6,47,0
2024-09-26,SKU_6,25,0
2024-09-27,SKU_6,62,1
2024-09-28,SKU_6,62,0
2024-09-29,SKU_6,62,0
2024-09-30,SKU_6,39,1
2024-10-01,SKU_6,47,0
2024-10-02,SKU_6,49,1
2024-10-03,SKU_6,37,1
2024-10-04,SKU_6,53,0
2024-10-05,SKU_6,45,1
2024-10-06,SKU_6,56,1
2024-10-07,SKU_6,58,1
2024-10-08,SKU_6,64,0
2024-10-09,SKU_6,58,0
2024-10-10,SKU_6,55,1
2024-10-11,SKU_6,35,0
2024-10-12,SKU_6,58,1
2024-10-13,SKU_6,41,1
2024-10-14,SKU_6,47,1
2024-10-15,SKU_6,65,0
2024-10-16,SKU_6,35,1
2024-10-17,SKU_6,47,0
2024-10-18,SKU_6,51,0
2024-10-19,SKU_6,49,0
2024-10-20,SKU_6,58,1
2024-10-21,SKU_6,57,1
2024-10-22,SKU_6,65,0
2024-10-23,SKU_6,63,0
2024-10-24,SKU_6,64,0
2024-10-25,SKU_6,66,1
2024-10-26,SKU_6,46,1
2024-10-27,SKU_6,59,1
2024-10-28,SKU_6,63,0
2024-10-29,SKU_6,49,1
2024-10-30,SKU_6,61,1
2024-10-31,SKU_6,48,0
2024-11-01,SKU_6,40,0
2024-11-02,SKU_6,74,0
2024-11-03,SKU_6,43,1
2024-11-04,SKU_6,58,1
2024-11-05,SKU_6,75,0
2024-11-06,SKU_6,36,0
2024-11-07,SKU_6,57,0
2024-11-08,SKU_6,58,0
2024-11-09,SKU_6,54,0
2024-11-10,SKU_6,57,1
2024-11-11,SKU_6,61,1
2024-11-12,SKU_6,48,0
2024-11-13,SKU_6,48,1
2024-11-14,SKU_6,70,1
2024-11-15,SKU_6,61,1
2024-11-16,SKU_6,70,0
2024-11-17,SKU_6,79,0
2024-11-18,SKU_6,88,1
2024-11-19,SKU_6,47,1
2024-11-20,SKU_6,49,1
2024-11-21,SKU_6,81,0
2024-11-22,SKU_6,69,0
2024-11-23,SKU_6,71,1
2024-11-24,SKU_6,79,1
2024-11-25,SKU_6,64,0
2024-11-26,SKU_6,69,1
2024-11-27,SKU_6,64,1
2024-11-28,SKU_6,74,0
2024-11-29,SKU_6,93,0
2024-11-30,SKU_6,86,0
2024-12-01,SKU_6,60,1
2024-12-02,SKU_6,81,1
2024-12-03,SKU_6,80,0
2024-12-04,SKU_6,66,0
2024-12-05,SKU_6,92,0
2024-12-06,SKU_6,100,0
2024-12-07,SKU_6,71,0
2024-12-08,SKU_6,82,0
2024-12-09,SKU_6,77,1
2024-12-10,SKU_6,78,0
2024-12-11,SKU_6,79,1
2024-12-12,SKU_6,86,0
2024-12-13,SKU_6,99,1
2024-12-14,SKU_6,95,1
2024-12-15,SKU_6,98,1
2024-12-16,SKU_6,99,0
2024-12-17,SKU_6,73,0
2024-12-18,SKU_6,103,1
2024-12-19,SKU_6,73,1
2024-12-20,SKU_6,76,0
2024-12-21,SKU_6,113,1
2024-12-22,SKU_6,78,1
2024-12-23,SKU_6,74,1
2024-12-24,SKU_6,84,0
2024-12-25,SKU_6,99,0
2024-12-26,SKU_6,96,0
2024-12-27,SKU_6,80,0
2024-12-28,SKU_6,98,0
2024-12-29,SKU_6,107,0
2024-12-30,SKU_6,103,0
2024-01-01,SKU_7,87,0
2024-01-02,SKU_7,99,1
2024-01-03,SKU_7,86,1
2024-01-04,SKU_7,121,1
2024-01-05,SKU_7,92,0
2024-01-06,SKU_7,112,1
2024-01-07,SKU_7,101,1
2024-01-08,SKU_7,108,0
2024-01-09,SKU_7,109,0
2024-01-10,SKU_7,117,0
2024-01-11,SKU_7,104,1
2024-01-12,SKU_7,120,1
2024-01-13,SKU_7,125,0
2024-01-14,SKU_7,108,1
2024-01-15,SKU_7,102,0
2024-01-16,SKU_7,114,0
2024-01-17,SKU_7,105,1
2024-01-18,SKU_7,104,0
2024-01-19,SKU_7,132,1
2024-01-20,SKU_7,124,1
2024-01-21,SKU_7,113,0
2024-01-22,SKU_7,121,0
2024-01-23,SKU_7,116,1
2024-01-24,SKU_7,125,0
2024-01-25,SKU_7,152,1
2024-01-26,SKU_7,153,1
2024-01-27,SKU_7,117,0
2024-01-28,SKU_7,113,0
2024-01-29,SKU_7,115,0
2024-01-30,SKU_7,130,1
2024-01-31,SKU_7,128,1
2024-02-01,SKU_7,134,1
2024-02-02,SKU_7,146,1
2024-02-03,SKU_7,114,0
2024-02-04,SKU_7,116,0
2024-02-05,SKU_7,161,0
2024-02-06,SKU_7,116,0
2024-02-07,SKU_7,131,1
2024-02-08,SKU_7,145,1
2024-02-09,SKU_7,158,1
2024-02-10,SKU_7,122,0
2024-02-11,SKU_7,133,1
2024-02-12,SKU_7,145,1
2024-02-13,SKU_7,124,0
2024-02-14,SKU_7,139,1
2024-02-15,SKU_7,126,0
2024-02-16,SKU_7,126,1
2024-02-17,SKU_7,150,1
2024-02-18,SKU_7,122,0
2024-02-19,SKU_7,147,0
2024-02-20,SKU_7,142,1
2024-02-21,SKU_7,147,0
2024-02-22,SKU_7,144,0
2024-02-23,SKU_7,153,1
2024-02-24,SKU_7,136,0
2024-02-25,SKU_7,135,0
2024-02-26,SKU_7,143,0
2024-02-27,SKU_7,146,1
2024-02-28,SKU_7,151,0
2024-02-29,SKU_7,156,1
2024-03-01,SKU_7,141,1
2024-03-02,SKU_7,132,0
2024-03-03,SKU_7,159,0
2024-03-04,SKU_7,144,1
2024-03-05,SKU_7,138,1
2024-03-06,SKU_7,151,1
2024-03-07,SKU_7,149,0
2024-03-08,SKU_7,138,0
2024-03-09,SKU_7,140,0
2024-03-10,SKU_7,177,1
2024-03-11,SKU_7,153,0
2024-03-12,SKU_7,134,0
2024-03-13,SKU_7,148,1
2024-03-14,SKU_7,150,0
2024-03-15,SKU_7,147,0
2024-03-16,SKU_7,159,1
2024-03-17,SKU_7,178,1
2024-03-18,SKU_7,151,0
2024-03-19,SKU_7,115,0
2024-03-20,SKU_7,153,0
2024-03-21,SKU_7,162,1
2024-03-22,SKU_7,164,0
2024-03-23,SKU_7,152,0
2024-03-24,SKU_7,164,1
2024-03-25,SKU_7,154,0
2024-03-26,SKU_7,156,1
2024-03-27,SKU_7,160,0
2024-03-28,SKU_7,156,0
2024-03-29,SKU_7,152,1
2024-03-30,SKU_7,156,1
2024-03-31,SKU_7,138,0
2024-04-01,SKU_7,142,1
2024-04-02,SKU_7,162,0
2024-04-03,SKU_7,143,0
2024-04-04,SKU_7,152,1
2024-04-05,SKU_7,155,1
2024-04-06,SKU_7,157,1
2024-04-07,SKU_7,161,1
2024-04-08,SKU_7,133,0
2024-04-09,SKU_7,155,1
2024-04-10,SKU_7,151,1
2024-04-11,SKU_7,147,1
2024-04-12,SKU_7,161,1
2024-04-13,SKU_7,136,0
2024-04-14,SKU_7,146,0
2024-04-15,SKU_7,156,1
2024-04-16,SKU_7,154,0
2024-04-17,SKU_7,159,0
2024-04-18,SKU_7,132,0
2024-04-19,SKU_7,148,0
2024-04-20,SKU_7,140,0
2024-04-21,SKU_7,132,0
2024-04-22,SKU_7,140,0
2024-04-23,SKU_7,154,0
2024-04-24,SKU_7,116,0
2024-04-25,SKU_7,147,1
2024-04-26,SKU_7,145,1
2024-04-27,SKU_7,157,1
2024-04-28,SKU_7,147,1
2024-04-29,SKU_7,128,0
2024-04-30,SKU_7,145,0
2024-05-01,SKU_7,137,0
2024-05-02,SKU_7,150,1
2024-05-03,SKU_7,126,0
2024-05-04,SKU_7,145,1
2024-05-05,SKU_7,128,0
2024-05-06,SKU_7,132,0
2024-05-07,SKU_7,129,1
2024-05-08,SKU_7,116,0
2024-05-09,SKU_7,168,0
2024-05-10,SKU_7,145,1
2024-05-11,SKU_7,140,0
2024-05-12,SKU_7,132,0
2024-05-13,SKU_7,131,0
2024-05-14,SKU_7,116,0
2024-05-15,SKU_7,136,1
2024-05-16,SKU_7,146,0
2024-05-17,SKU_7,138,1
2024-05-18,SKU_7,163,1
2024-05-19,SKU_7,151,1
2024-05-20,SKU_7,129,0
2024-05-21,SKU_7,122,1
2024-05-22,SKU_7,143,1
2024-05-23,SKU_7,138,1
2024-05-24,SKU_7,153,1
2024-05-25,SKU_7,123,0
2024-05-26,SKU_7,125,1
2024-05-27,SKU_7,149,1
2024-05-28,SKU_7,116,0
2024-05-29,SKU_7,146,0
2024-05-30,SKU_7,125,0
2024-05-31,SKU_7,124,0
2024-06-01,SKU_7,127,0
2024-06-02,SKU_7,108,0
2024-06-03,SKU_7,115,1
2024-06-04,SKU_7,140,1
2024-06-05,SKU_7,98,0
2024-06-06,SKU_7,135,1
2024-06-07,SKU_7,134,0
2024-06-08,SKU_7,117,0
2024-06-09,SKU_7,105,0
2024-06-10,SKU_7,113,0
2024-06-11,SKU_7,113,0
2024-06-12,SKU_7,118,1
2024-06-13,SKU_7,139,1
2024-06-14,SKU_7,123,1
2024-06-15,SKU_7,93,1
2024-06-16,SKU_7,120,1
2024-06-17,SKU_7,115,0
2024-06-18,SKU_7,95,0
2024-06-19,SKU_7,127,1
2024-06-20,SKU_7,121,1
2024-06-21,SKU_7,114,1
2024-06-22,SKU_7,119,1
2024-06-23,SKU_7,90,0
2024-06-24,SKU_7,96,0
2024-06-25,SKU_7,100,0
2024-06-26,SKU_7,122,1
2024-06-27,SKU_7,128,1
2024-06-28,SKU_7,102,0
2024-06-29,SKU_7,95,0
2024-06-30,SKU_7,119,1
2024-07-01,SKU_7,110,0
2024-07-02,SKU_7,114,1
2024-07-03,SKU_7,102,1
2024-07-04,SKU_7,96,0
2024-07-05,SKU_7,97,1
2024-07-06,SKU_7,119,1
2024-07-07,SKU_7,95,1
2024-07-08,SKU_7,88,1
2024-07-09,SKU_7,87,0
2024-07-10,SKU_7,87,0
2024-07-11,SKU_7,113,1
2024-07-12,SKU_7,76,0
2024-07-13,SKU_7,89,0
2024-07-14,SKU_7,65,0
2024-07-15,SKU_7,93,1
2024-07-16,SKU_7,52,0
2024-07-17,SKU_7,75,1
2024-07-18,SKU_7,106,1
2024-07-19,SKU_7,105,1
2024-07-20,SKU_7,95,1
2024-07-21,SKU_7,88,1
2024-07-22,SKU_7,84,0
2024-07-23,SKU_7,77,0
2024-07-24,SKU_7,92,1
2024-07-25,SKU_7,86,0
2024-07-26,SKU_7,69,0
2024-07-27,SKU_7,78,1
2024-07-28,SKU_7,82,0
2024-07-29,SKU_7,75,0
2024-07-30,SKU_7,81,0
2024-07-31,SKU_7,76,0
2024-08-01,SKU_7,92,1
2024-08-02,SKU_7,67,1
2024-08-03,SKU_7,79,0
2024-08-04,SKU_7,74,0
2024-08-05,SKU_7,63,0
2024-08-06,SKU_7,66,1
2024-08-07,SKU_7,62,0
2024-08-08,SKU_7,67,0
2024-08-09,SKU_7,64,0
2024-08-10,SKU_7,60,1
2024-08-11,SKU_7,61,1
2024-08-12,SKU_7,68,1
2024-08-13,SKU_7,57,1
2024-08-14,SKU_7,69,0
2024-08-15,SKU_7,64,1
2024-08-16,SKU_7,41,1
2024-08-17,SKU_7,67,1
2024-08-18,SKU_7,66,1
2024-08-19,SKU_7,44,1
2024-08-20,SKU_7,49,0
2024-08-21,SKU_7,56,0
2024-08-22,SKU_7,44,0
2024-08-23,SKU_7,62,1
2024-08-24,SKU_7,76,0
2024-08-25,SKU_7,59,0
2024-08-26,SKU_7,50,1
2024-08-27,SKU_7,66,0
2024-08-28,SKU_7,25,1
2024-08-29,SKU_7,46,0
2024-08-30,SKU_7,70,1
2024-08-31,SKU_7,41,0
2024-09-01,SKU_7,38,0
2024-09-02,SKU_7,56,1
2024-09-03,SKU_7,46,0
2024-09-04,SKU_7,59,0
2024-09-05,SKU_7,60,0
2024-09-06,SKU_7,57,1
2024-09-07,SKU_7,55,0
2024-09-08,SKU_7,43,0
2024-09-09,SKU_7,53,0
2024-09-10,SKU_7,59,0
2024-09-11,SKU_7,72,1
2024-09-12,SKU_7,61,1
2024-09-13,SKU_7,48,0
2024-09-14,SKU_7,62,0
2024-09-15,SKU_7,54,1
2024-09-16,SKU_7,41,0
2024-09-17,SKU_7,42,0
2024-09-18,SKU_7,63,0
2024-09-19,SKU_7,16,0
2024-09-20,SKU_7,58,1
2024-09-21,SKU_7,52,0
2024-09-22,SKU_7,42,1
2024-09-23,SKU_7,37,0
2024-09-24,SKU_7,50,0
2024-09-25,SKU_7,34,1
2024-09-26,SKU_7,25,0
2024-09-27,SKU_7,50,1
2024-09-28,SKU_7,55,0
2024-09-29,SKU_7,57,0
2024-09-30,SKU_7,62,0
2024-10-01,SKU_7,37,1
2024-10-02,SKU_7,50,1
2024-10-03,SKU_7,53,1
2024-10-04,SKU_7,47,1
2024-10-05,SKU_7,32,1
2024-10-06,SKU_7,51,1
2024-10-07,SKU_7,37,0
2024-10-08,SKU_7,43,1
2024-10-09,SKU_7,61,1
2024-10-10,SKU_7,41,1
2024-10-11,SKU_7,41,0
2024-10-12,SKU_7,47,0
2024-10-13,SKU_7,41,0
2024-10-14,SKU_7,48,1
2024-10-15,SKU_7,31,0
2024-10-16,SKU_7,56,0
2024-10-17,SKU_7,55,1
2024-10-18,SKU_7,44,0
2024-10-19,SKU_7,73,1
2024-10-20,SKU_7,63,1
2024-10-21,SKU_7,48,1
2024-10-22,SKU_7,32,1
2024-10-23,SKU_7,61,1
2024-10-24,SKU_7,56,0
2024-10-25,SKU_7,38,0
2024-10-26,SKU_7,49,1
2024-10-27,SKU_7,73,0
2024-10-28,SKU_7,46,0
2024-10-29,SKU_7,56,0
2024-10-30,SKU_7,45,1
2024-10-31,SKU_7,62,0
2024-11-01,SKU_7,56,0
2024-11-02,SKU_7,60,0
2024-11-03,SKU_7,54,0
2024-11-04,SKU_7,66,1
2024-11-05,SKU_7,62,0
2024-11-06,SKU_7,55,0
2024-11-07,SKU_7,41,0
2024-11-08,SKU_7,58,1
2024-11-09,SKU_7,62,1
2024-11-10,SKU_7,59,1
2024-11-11,SKU_7,65,0
2024-11-12,SKU_7,69,1
2024-11-13,SKU_7,68,0
2024-11-14,SKU_7,67,0
2024-11-15,SKU_7,56,0
2024-11-16,SKU_7,66,0
2024-11-17,SKU_7,63,1
2024-11-18,SKU_7,71,0
2024-11-19,SKU_7,45,0
2024-11-20,SKU_7,80,1
2024-11-21,SKU_7,78,0
2024-11-22,SKU_7,65,0
2024-11-23,SKU_7,77,0
2024-11-24,SKU_7,77,1
2024-11-25,SKU_7,82,1
2024-11-26,SKU_7,63,0
2024-11-27,SKU_7,65,1
2024-11-28,SKU_7,77,1
2024-11-29,SKU_7,85,1
2024-11-30,SKU_7,53,1
2024-12-01,SKU_7,82,0
2024-12-02,SKU_7,64,0
2024-12-03,SKU_7,81,1
2024-12-04,SKU_7,95,1
2024-12-05,SKU_7,101,0
2024-12-06,SKU_7,69,0
2024-12-07,SKU_7,71,0
2024-12-08,SKU_7,67,0
2024-12-09,SKU_7,77,1
2024-12-10,SKU_7,79,0
2024-12-11,SKU_7,68,0
2024-12-12,SKU_7,86,1
2024-12-13,SKU_7,90,0
2024-12-14,SKU_7,83,0
2024-12-15,SKU_7,97,0
2024-12-16,SKU_7,76,0
2024-12-17,SKU_7,66,0
2024-12-18,SKU_7,80,0
2024-12-19,SKU_7,93,0
2024-12-20,SKU_7,92,1
2024-12-21,SKU_7,71,0
2024-12-22,SKU_7,71,0
2024-12-23,SKU_7,96,0
2024-12-24,SKU_7,101,1
2024-12-25,SKU_7,110,0
2024-12-26,SKU_7,114,1
2024-12-27,SKU_7,94,0
2024-12-28,SKU_7,90,0
2024-12-29,SKU_7,102,0
2024-12-30,SKU_7,104,0
2024-01-01,SKU_8,108,0
2024-01-02,SKU_8,100,0
2024-01-03,SKU_8,105,0
2024-01-04,SKU_8,98,0
2024-01-05,SKU_8,127,1
2024-01-06,SKU_8,108,0
2024-01-07,SKU_8,109,0
2024-01-08,SKU_8,114,1
2024-01-09,SKU_8,130,1
2024-01-10,SKU_8,109,0
2024-01-11,SKU_8,107,1
2024-01-12,SKU_8,120,0
2024-01-13,SKU_8,109,0
2024-01-14,SKU_8,108,1
2024-01-15,SKU_8,92,0
2024-01-16,SKU_8,118,1
2024-01-17,SKU_8,114,0
2024-01-18,SKU_8,114,0
2024-01-19,SKU_8,127,1
2024-01-20,SKU_8,129,1
2024-01-21,SKU_8,103,0
2024-01-22,SKU_8,129,0
2024-01-23,SKU_8,123,1
2024-01-24,SKU_8,128,1
2024-01-25,SKU_8,120,0
2024-01-26,SKU_8,101,0
2024-01-27,SKU_8,117,1
2024-01-28,SKU_8,144,1
2024-01-29,SKU_8,120,0
2024-01-30,SKU_8,137,1
2024-01-31,SKU_8,142,1
2024-02-01,SKU_8,108,0
2024-02-02,SKU_8,116,0
2024-02-03,SKU_8,113,1
2024-02-04,SKU_8,127,0
2024-02-05,SKU_8,133,0
2024-02-06,SKU_8,123,0
2024-02-07,SKU_8,124,1
2024-02-08,SKU_8,133,1
2024-02-09,SKU_8,126,0
2024-02-10,SKU_8,144,1
2024-02-11,SKU_8,131,0
2024-02-12,SKU_8,130,0
2024-02-13,SKU_8,113,0
2024-02-14,SKU_8,143,1
2024-02-15,SKU_8,127,0
2024-02-16,SKU_8,130,0
2024-02-17,SKU_8,165,1
2024-02-18,SKU_8,115,0
2024-02-19,SKU_8,131,0
2024-02-20,SKU_8,147,0
2024-02-21,SKU_8,148,0
2024-02-22,SKU_8,128,0
2024-02-23,SKU_8,118,1
2024-02-24,SKU_8,142,1
2024-02-25,SKU_8,156,1
2024-02-26,SKU_8,131,0
2024-02-27,SKU_8,123,0
2024-02-28,SKU_8,134,0
2024-02-29,SKU_8,156,1
2024-03-01,SKU_8,152,1
2024-03-02,SKU_8,153,1
2024-03-03,SKU_8,145,0
2024-03-04,SKU_8,114,0
2024-03-05,SKU_8,153,0
2024-03-06,SKU_8,173,1
2024-03-07,SKU_8,178,1
2024-03-08,SKU_8,136,0
2024-03-09,SKU_8,127,0
2024-03-10,SKU_8,174,0
2024-03-11,SKU_8,183,1
2024-03-12,SKU_8,139,0
2024-03-13,SKU_8,176,1
2024-03-14,SKU_8,158,1
2024-03-15,SKU_8,139,1
2024-03-16,SKU_8,165,1
2024-03-17,SKU_8,137,0
2024-03-18,SKU_8,155,0
2024-03-19,SKU_8,151,0
2024-03-20,SKU_8,151,0
2024-03-21,SKU_8,153,0
2024-03-22,SKU_8,140,0
2024-03-23,SKU_8,159,1
2024-03-24,SKU_8,138,0
2024-03-25,SKU_8,160,1
2024-03-26,SKU_8,147,1
2024-03-27,SKU_8,161,1
2024-03-28,SKU_8,164,0
2024-03-29,SKU_8,150,1
2024-03-30,SKU_8,160,1
2024-03-31,SKU_8,158,1
2024-04-01,SKU_8,141,0
2024-04-02,SKU_8,149,1
2024-04-03,SKU_8,166,1
2024-04-04,SKU_8,157,1
2024-04-05,SKU_8,146,0
2024-04-06,SKU_8,152,0
2024-04-07,SKU_8,171,1
2024-04-08,SKU_8,148,0
2024-04-09,SKU_8,133,0
2024-04-10,SKU_8,150,1
2024-04-11,SKU_8,146,0
2024-04-12,SKU_8,141,0
2024-04-13,SKU_8,146,0
2024-04-14,SKU_8,158,1
2024-04-15,SKU_8,158,0
2024-04-16,SKU_8,164,0
2024-04-17,SKU_8,147,1
2024-04-18,SKU_8,154,0
2024-04-19,SKU_8,134,0
2024-04-20,SKU_8,135,0
2024-04-21,SKU_8,134,0
2024-04-22,SKU_8,160,0
2024-04-23,SKU_8,157,1
2024-04-24,SKU_8,152,0
2024-04-25,SKU_8,143,1
2024-04-26,SKU_8,144,0
2024-04-27,SKU_8,137,0
2024-04-28,SKU_8,146,0
2024-04-29,SKU_8,160,0
2024-04-30,SKU_8,166,1
2024-05-01,SKU_8,151,1
2024-05-02,SKU_8,131,0
2024-05-03,SKU_8,142,1
2024-05-04,SKU_8,154,1
2024-05-05,SKU_8,128,0
2024-05-06,SKU_8,148,1
2024-05-07,SKU_8,174,1
2024-05-08,SKU_8,134,1
2024-05-09,SKU_8,143,1
2024-05-10,SKU_8,143,0
2024-05-11,SKU_8,164,1
2024-05-12,SKU_8,128,0
2024-05-13,SKU_8,142,0
2024-05-14,SKU_8,168,1
2024-05-15,SKU_8,130,1
2024-05-16,SKU_8,119,0
2024-05-17,SKU_8,143,0
2024-05-18,SKU_8,146,0
2024-05-19,SKU_8,143,1
2024-05-20,SKU_8,117,0
2024-05-21,SKU_8,148,0
2024-05-22,SKU_8,142,1
2024-05-23,SKU_8,129,0
2024-05-24,SKU_8,111,0
2024-05-25,SKU_8,127,0
2024-05-26,SKU_8,136,0
2024-05-27,SKU_8,132,0
2024-05-28,SKU_8,128,0
2024-05-29,SKU_8,128,1
2024-05-30,SKU_8,128,1
2024-05-31,SKU_8,133,0
2024-06-01,SKU_8,127,1
2024-06-02,SKU_8,147,0
2024-06-03,SKU_8,118,0
2024-06-04,SKU_8,128,0
2024-06-05,SKU_8,132,1
2024-06-06,SKU_8,127,0
2024-06-07,SKU_8,115,0
2024-06-08,SKU_8,126,0
2024-06-09,SKU_8,118,0
2024-06-10,SKU_8,104,0
2024-06-11,SKU_8,135,1
2024-06-12,SKU_8,108,1
2024-06-13,SKU_8,96,0
2024-06-14,SKU_8,92,0
2024-06-15,SKU_8,126,1
2024-06-16,SKU_8,104,1
2024-06-17,SKU_8,122,0
2024-06-18,SKU_8,97,1
2024-06-19,SKU_8,112,0
2024-06-20,SKU_8,92,0
2024-06-21,SKU_8,114,1
2024-06-22,SKU_8,111,0
2024-06-23,SKU_8,90,0
2024-06-24,SKU_8,78,0
2024-06-25,SKU_8,102,1
2024-06-26,SKU_8,108,1
2024-06-27,SKU_8,88,0
2024-06-28,SKU_8,95,1
2024-06-29,SKU_8,104,0
2024-06-30,SKU_8,106,0
2024-07-01,SKU_8,108,1
2024-07-02,SKU_8,86,0
2024-07-03,SKU_8,103,1
2024-07-04,SKU_8,91,0
2024-07-05,SKU_8,91,1
2024-07-06,SKU_8,88,0
2024-07-07,SKU_8,92,1
2024-07-08,SKU_8,103,0
2024-07-09,SKU_8,115,1
2024-07-10,SKU_8,103,1
2024-07-11,SKU_8,85,0
2024-07-12,SKU_8,102,1
2024-07-13,SKU_8,90,0
2024-07-14,SKU_8,63,1
2024-07-15,SKU_8,112,0
2024-07-16,SKU_8,90,1
2024-07-17,SKU_8,94,1
2024-07-18,SKU_8,90,0
2024-07-19,SKU_8,94,1
2024-07-20,SKU_8,73,0
2024-07-21,SKU_8,81,0
2024-07-22,SKU_8,51,0
2024-07-23,SKU_8,108,1
2024-07-24,SKU_8,65,1
2024-07-25,SKU_8,69,0
2024-07-26,SKU_8,81,0
2024-07-27,SKU_8,90,1
2024-07-28,SKU_8,97,0
2024-07-29,SKU_8,63,1
2024-07-30,SKU_8,68,0
2024-07-31,SKU_8,49,0
2024-08-01,SKU_8,65,0
2024-08-02,SKU_8,58,0
2024-08-03,SKU_8,61,0
2024-08-04,SKU_8,82,1
2024-08-05,SKU_8,61,1
2024-08-06,SKU_8,75,0
2024-08-07,SKU_8,51,0
2024-08-08,SKU_8,75,1
2024-08-09,SKU_8,84,1
2024-08-10,SKU_8,48,1
2024-08-11,SKU_8,85,0
2024-08-12,SKU_8,78,1
2024-08-13,SKU_8,84,0
2024-08-14,SKU_8,53,0
2024-08-15,SKU_8,53,0
2024-08-16,SKU_8,68,0
2024-08-17,SKU_8,81,1
2024-08-18,SKU_8,74,0
2024-08-19,SKU_8,58,0
2024-08-20,SKU_8,65,0
2024-08-21,SKU_8,77,1
2024-08-22,SKU_8,47,0
2024-08-23,SKU_8,61,1
2024-08-24,SKU_8,59,0
2024-08-25,SKU_8,69,0
2024-08-26,SKU_8,51,1
2024-08-27,SKU_8,53,0
2024-08-28,SKU_8,48,0
2024-08-29,SKU_8,43,1
2024-08-30,SKU_8,43,1
2024-08-31,SKU_8,53,0
2024-09-01,SKU_8,45,1
2024-09-02,SKU_8,39,1
2024-09-03,SKU_8,53,0
2024-09-04,SKU_8,41,1
2024-09-05,SKU_8,25,0
2024-09-06,SKU_8,68,1
2024-09-07,SKU_8,54,1
2024-09-08,SKU_8,64,1
2024-09-09,SKU_8,66,1
2024-09-10,SKU_8,40,1
2024-09-11,SKU_8,64,1
2024-09-12,SKU_8,41,1
2024-09-13,SKU_8,35,1
2024-09-14,SKU_8,68,0
2024-09-15,SKU_8,46,1
2024-09-16,SKU_8,56,0
2024-09-17,SKU_8,68,1
2024-09-18,SKU_8,33,1
2024-09-19,SKU_8,55,0
2024-09-20,SKU_8,43,1
2024-09-21,SKU_8,41,0
2024-09-22,SKU_8,42,0
2024-09-23,SKU_8,54,1
2024-09-24,SKU_8,45,0
2024-09-25,SKU_8,23,0
2024-09-26,SKU_8,37,0
2024-09-27,SKU_8,47,0
2024-09-28,SKU_8,51,1
2024-09-29,SKU_8,36,0
2024-09-30,SKU_8,42,0
2024-10-01,SKU_8,51,0
2024-10-02,SKU_8,35,1
2024-10-03,SKU_8,30,0
2024-10-04,SKU_8,64,1
2024-10-05,SKU_8,68,1
2024-10-06,SKU_8,47,0
2024-10-07,SKU_8,26,0
2024-10-08,SKU_8,41,0
2024-10-09,SKU_8,66,1
2024-10-10,SKU_8,27,1
2024-10-11,SKU_8,33,0
2024-10-12,SKU_8,70,0
2024-10-13,SKU_8,51,0
2024-10-14,SKU_8,48,0
2024-10-15,SKU_8,47,1
2024-10-16,SKU_8,65,0
2024-10-17,SKU_8,59,0
2024-10-18,SKU_8,53,0
2024-10-19,SKU_8,74,0
2024-10-20,SKU_8,65,1
2024-10-21,SKU_8,50,0
2024-10-22,SKU_8,52,1
2024-10-23,SKU_8,35,1
2024-10-24,SKU_8,66,1
2024-10-25,SKU_8,57,0
2024-10-26,SKU_8,75,0
2024-10-27,SKU_8,68,1
2024-10-28,SKU_8,43,0
2024-10-29,SKU_8,47,0
2024-10-30,SKU_8,85,1
2024-10-31,SKU_8,55,1
2024-11-01,SKU_8,70,1
2024-11-02,SKU_8,70,1
2024-11-03,SKU_8,47,1
2024-11-04,SKU_8,49,0
2024-11-05,SKU_8,49,0
2024-11-06,SKU_8,52,0
2024-11-07,SKU_8,76,1
2024-11-08,SKU_8,60,0
2024-11-09,SKU_8,77,0
2024-11-10,SKU_8,61,0
2024-11-11,SKU_8,62,0
2024-11-12,SKU_8,49,0
2024-11-13,SKU_8,44,0
2024-11-14,SKU_8,83,1
2024-11-15,SKU_8,52,0
2024-11-16,SKU_8,68,0
2024-11-17,SKU_8,79,0
2024-11-18,SKU_8,81,1
2024-11-19,SKU_8,43,0
2024-11-20,SKU_8,72,1
2024-11-21,SKU_8,66,1
2024-11-22,SKU_8,98,1
2024-11-23,SKU_8,64,0
2024-11-24,SKU_8,86,1
2024-11-25,SKU_8,70,0
2024-11-26,SKU_8,57,1
2024-11-27,SKU_8,87,1
2024-11-28,SKU_8,101,1
2024-11-29,SKU_8,73,0
2024-11-30,SKU_8,73,0
2024-12-01,SKU_8,93,0
2024-12-02,SKU_8,80,0
2024-12-03,SKU_8,71,1
2024-12-04,SKU_8,67,0
2024-12-05,SKU_8,74,1
2024-12-06,SKU_8,66,0
2024-12-07,SKU_8,75,0
